,Date,Name,Split,Amount,Total Spent,,,,,,,Name,Amount
,12/21/2017,Indeed,2063 · Fidelity Visa Signature Card,500.16,,,,,,,,Indeed,500.16
,12/21/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/21/2017,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,12/21/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/21/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/21/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/21/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/21/2017,LinkedIn,2065 · AmEx Starwood XXX4-98000,26.95,,,,,,,,LinkedIn,26.95
,12/22/2017,Indeed,2063 · Fidelity Visa Signature Card,501.42,,,,,,,,Indeed,501.42
,12/22/2017,Indeed,2063 · Fidelity Visa Signature Card,501.22,,,,,,,,Indeed,501.22
,12/22/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/22/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/22/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/22/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/22/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/22/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/22/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/22/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/22/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/26/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/26/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/26/2017,Indeed,2063 · Fidelity Visa Signature Card,500.89,,,,,,,,Indeed,500.89
,12/26/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/26/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/26/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/26/2017,Indeed,2064 · Fidelity 529 College Rewards,500.39,,,,,,,,Indeed,500.39
,12/26/2017,ZipRecruiter,2064 · Fidelity 529 College Rewards,"2,111.74",,,,,,,,ZipRecruiter,"2,111.74"
,12/26/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/26/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/26/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/27/2017,Indeed,2063 · Fidelity Visa Signature Card,500.99,,,,,,,,Indeed,500.99
,12/27/2017,Indeed,2063 · Fidelity Visa Signature Card,500.9,,,,,,,,Indeed,500.9
,12/27/2017,Facebook,2063 · Fidelity Visa Signature Card,15,,,,,,,,Facebook,15
,12/28/2017,Indeed,2063 · Fidelity Visa Signature Card,501.28,,,,,,,,Indeed,501.28
,12/28/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/28/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/28/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/28/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/28/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/28/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/28/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/28/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/28/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,12/29/2017,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,12/29/2017,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/2/2018,Indeed,2064 · Fidelity 529 College Rewards,233.36,,,,,,,,Indeed,233.36
,1/2/2018,Facebook,2064 · Fidelity 529 College Rewards,527.41,,,,,,,,Facebook,527.41
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,6.84,,,,,,,,Indeed,6.84
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,249.27,,,,,,,,Indeed,249.27
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,354.87,,,,,,,,Indeed,354.87
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,162.88,,,,,,,,Indeed,162.88
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,247.44,,,,,,,,Indeed,247.44
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,344.24,,,,,,,,Indeed,344.24
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,314.66,,,,,,,,Indeed,314.66
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,327.48,,,,,,,,Indeed,327.48
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,398.86,,,,,,,,Indeed,398.86
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,462.26,,,,,,,,Indeed,462.26
,1/2/2018,Indeed,2063 · Fidelity Visa Signature Card,501.03,,,,,,,,Indeed,501.03
,1/2/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/2/2018,Facebook,2063 · Fidelity Visa Signature Card,23.56,,,,,,,,Facebook,23.56
,1/2/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/2/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/4/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/4/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/5/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/5/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/5/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/5/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/5/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/8/2018,Indeed,2063 · Fidelity Visa Signature Card,500.67,,,,,,,,Indeed,500.67
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/8/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/10/2018,Indeed,2063 · Fidelity Visa Signature Card,500.03,,,,,,,,Indeed,500.03
,1/10/2018,Indeed,2063 · Fidelity Visa Signature Card,500.39,,,,,,,,Indeed,500.39
,1/10/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/10/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/11/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/11/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/11/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/11/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/11/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/11/2018,Indeed,2063 · Fidelity Visa Signature Card,500.55,,,,,,,,Indeed,500.55
,1/11/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/11/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/11/2018,Snagajob,2062 · Chase-United Mileage Plus,99,,,,,,,,Snagajob,99
,1/12/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/12/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/12/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/12/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/12/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/12/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/12/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/12/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/16/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/16/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/16/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/16/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/16/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/16/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/16/2018,Indeed,2063 · Fidelity Visa Signature Card,502.97,,,,,,,,Indeed,502.97
,1/16/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/16/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/16/2018,Indeed,2063 · Fidelity Visa Signature Card,500.95,,,,,,,,Indeed,500.95
,1/16/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/16/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/16/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/17/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/17/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/18/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/18/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/18/2018,Indeed,2063 · Fidelity Visa Signature Card,500.18,,,,,,,,Indeed,500.18
,1/18/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/18/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/18/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/18/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/18/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/18/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/19/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/19/2018,Indeed,2063 · Fidelity Visa Signature Card,26.24,,,,,,,,Indeed,26.24
,1/19/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/19/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/19/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/21/2018,LinkedIn,2065 · AmEx Starwood XXX4-98000,26.95,,,,,,,,LinkedIn,26.95
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/22/2018,Indeed,2063 · Fidelity Visa Signature Card,500.23,,,,,,,,Indeed,500.23
,1/22/2018,Indeed,2063 · Fidelity Visa Signature Card,500.23,,,,,,,,Indeed,500.23
,1/22/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/22/2018,Indeed,2063 · Fidelity Visa Signature Card,500.72,,,,,,,,Indeed,500.72
,1/22/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/22/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/22/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/23/2018,ZipRecruiter,2064 · Fidelity 529 College Rewards,"2,111.74",,,,,,,,ZipRecruiter,"2,111.74"
,1/23/2018,Indeed,2063 · Fidelity Visa Signature Card,500.17,,,,,,,,Indeed,500.17
,1/23/2018,Indeed,2063 · Fidelity Visa Signature Card,547.55,,,,,,,,Indeed,547.55
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/24/2018,Indeed,2063 · Fidelity Visa Signature Card,501.34,,,,,,,,Indeed,501.34
,1/24/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/24/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/24/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/25/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/25/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/25/2018,Indeed,2063 · Fidelity Visa Signature Card,500.44,,,,,,,,Indeed,500.44
,1/25/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/25/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/25/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/25/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/26/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/26/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/26/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/26/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/26/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/26/2018,Indeed,2063 · Fidelity Visa Signature Card,502.02,,,,,,,,Indeed,502.02
,1/26/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/26/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/26/2018,CraigsList,2063 · Fidelity Visa Signature Card,45,,,,,,,,CraigsList,45
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2067 · Fidelity Visa - Reliable,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
,1/29/2018,CraigsList,2063 · Fidelity Visa Signature Card,25,,,,,,,,CraigsList,25
