,Item_ID,AIdent,Branch,How_Heard,Profit
524,670602,208607,11-Florence,Friend/Relative Referral,218.9685
525,668951,208607,11-Florence,Friend/Relative Referral,142.1056
526,674085,208607,11-Florence,Friend/Relative Referral,1764.4186
527,672631,208607,11-Florence,Friend/Relative Referral,385.9625
528,670591,208680,11-Florence,Friend/Relative Referral,36.5955
529,668940,208680,11-Florence,Friend/Relative Referral,94.08
530,670601,208778,11-Florence,Friend/Relative Referral,33.573
531,668949,208778,11-Florence,Friend/Relative Referral,111.1488
532,670617,208892,11-Florence,Walk-In,687.7815
533,669281,208892,11-Florence,Walk-In,105.7728
534,676944,208892,11-Florence,Walk-In,259.9344
535,670618,208895,11-Florence,Walk-In,683.178
536,669282,208895,11-Florence,Walk-In,105.5488
537,670623,208926,11-Florence,Friend/Relative Referral,1094.331
538,669469,208926,11-Florence,Friend/Relative Referral,70.2016
539,674947,208926,11-Florence,Friend/Relative Referral,989.175
540,670615,208975,11-Florence,,670.5765
541,669279,208975,11-Florence,,132.384
542,677105,208975,11-Florence,,491.5422
543,677104,208975,11-Florence,,3.6
544,670624,209007,11-Florence,Friend/Relative Referral,146.8005
545,669470,209007,11-Florence,Friend/Relative Referral,33.7344
546,674200,209007,11-Florence,Friend/Relative Referral,61.5783
547,670614,209046,11-Florence,Friend/Relative Referral,320.8035
548,669278,209046,11-Florence,Friend/Relative Referral,105.952
549,671309,209066,10-West Chester,Craigslist,692.8965
550,674212,209066,10-West Chester,Craigslist,483.12
551,669762,209066,10-West Chester,Craigslist,120.3125
552,670930,209066,10-West Chester,Craigslist,107.9475
553,676149,209066,10-West Chester,Craigslist,3.6
554,669628,209072,11-Florence,Friend/Relative Referral,490.575
555,669554,209084,11-Florence,Walk-In,589.5735
556,674194,209084,11-Florence,Walk-In,191.664
557,670987,209087,11-Florence,Walk-In,244.962
558,669550,209088,11-Florence,Friend/Relative Referral,882.105
559,669537,209090,11-Florence,Indeed,508.245
560,669569,209108,11-Florence,Friend/Relative Referral,820.074
561,671284,209110,11-Florence,Other web site,889.452
562,669563,209157,11-Florence,Friend/Relative Referral,1194.5385
563,674753,209157,11-Florence,Friend/Relative Referral,210.7424
564,669572,209165,11-Florence,Friend/Relative Referral,1301.907
565,674755,209165,11-Florence,Friend/Relative Referral,489.104
566,669561,209166,11-Florence,Indeed,1348.314
567,674752,209166,11-Florence,Indeed,489.0336
568,669556,209202,11-Florence,Friend/Relative Referral,188.0925
569,669568,209277,11-Florence,Friend/Relative Referral,343.356
570,669575,209323,11-Florence,Friend/Relative Referral,980.127
571,676380,209323,11-Florence,Friend/Relative Referral,193.545
572,669564,209332,11-Florence,Walk-In,469.278
573,674137,209332,11-Florence,Walk-In,104.2825
574,669555,209333,11-Florence,,1197.468
575,674751,209333,11-Florence,,721.1776
576,669551,209334,11-Florence,,1256.0115
577,674750,209334,11-Florence,,910.272
578,669570,209346,11-Florence,Friend/Relative Referral,948.879
579,677518,209346,11-Florence,Friend/Relative Referral,61.12
580,676385,209346,11-Florence,Friend/Relative Referral,226.27
581,669565,209386,11-Florence,Craigslist,1096.377
582,674754,209386,11-Florence,Craigslist,1192.048
583,669567,209388,11-Florence,Walk-In,248.217
584,678153,209388,11-Florence,Walk-In,242.7264
585,670263,209441,11-Florence,Walk-In,646.2105
586,670021,209501,11-Florence,Walk-In,518.8935
587,670260,209512,11-Florence,Friend/Relative Referral,136.8495
588,670249,209526,11-Florence,,68.541
589,670245,209527,11-Florence,,569.3925
590,670030,209577,11-Florence,,247.752
591,670025,209594,11-Florence,Friend/Relative Referral,1115.628
592,675436,209594,11-Florence,Friend/Relative Referral,966.7504
593,670018,209595,11-Florence,Friend/Relative Referral,1115.814
594,675435,209595,11-Florence,Friend/Relative Referral,903.1071
595,670024,209604,11-Florence,Friend/Relative Referral,783.897
596,676939,209604,11-Florence,Friend/Relative Referral,113.0976
597,670247,209617,11-Florence,,187.4415
598,670919,209641,11-Florence,Indeed,347.076
599,670257,209646,11-Florence,Indeed,412.827
600,670262,209655,11-Florence,,404.457
601,671287,209703,11-Florence,Friend/Relative Referral,914.2365
602,671288,209714,11-Florence,Friend/Relative Referral,24.645
603,671766,209714,11-Florence,Friend/Relative Referral,129.9672
604,670259,209724,11-Florence,Craigslist,72.075
605,671286,209748,11-Florence,Friend/Relative Referral,355.446
606,670988,209759,11-Florence,Walk-In,539.865
607,673892,209759,11-Florence,Walk-In,12.87
608,670920,209761,11-Florence,Friend/Relative Referral,206.0415
609,671300,209762,11-Florence,Friend/Relative Referral,500.1075
610,670912,209832,11-Florence,Walk-In,184.6515
611,672490,209920,11-Florence,Newspaper Ad,16.74
612,673751,209920,11-Florence,Newspaper Ad,403.2945
613,671632,209921,11-Florence,Friend/Relative Referral,179.025
614,671630,209997,11-Florence,,855.9255
615,671643,210057,11-Florence,Walk-In,67.518
616,670915,210074,11-Florence,Friend/Relative Referral,210.087
617,670916,210075,11-Florence,Friend/Relative Referral,81.6075
618,670918,210076,11-Florence,Walk-In,81.003
619,670914,210079,11-Florence,Friend/Relative Referral,212.691
620,670913,210129,11-Florence,Friend/Relative Referral,68.5875
621,671314,210129,11-Florence,Friend/Relative Referral,175.119
622,670911,210135,11-Florence,Other web site,268.5375
623,672180,210150,11-Florence,Friend/Relative Referral,18.6
624,674199,210150,11-Florence,Friend/Relative Referral,192.06
625,671656,210175,11-Florence,Friend/Relative Referral,303.366
626,671655,210192,11-Florence,Walk-In,744.651
627,672508,210220,11-Florence,Friend/Relative Referral,954.0405
628,674782,210220,11-Florence,Friend/Relative Referral,1325.984
629,672178,210225,10-West Chester,Indeed,16.74
630,671637,210239,11-Florence,Walk-In,128.898
631,671635,210241,11-Florence,Friend/Relative Referral,751.998
632,674779,210241,11-Florence,Friend/Relative Referral,494.5952
633,671634,210256,11-Florence,Friend/Relative Referral,983.8005
634,674778,210256,11-Florence,Friend/Relative Referral,654.6496
635,671653,210263,11-Florence,Friend/Relative Referral,25.7145
636,671839,210263,11-Florence,Friend/Relative Referral,24.5025
637,672019,210263,11-Florence,Friend/Relative Referral,72.495
638,671638,210269,11-Florence,Walk-In,265.701
639,671649,210293,11-Florence,Monster.com,844.347
640,676714,210293,11-Florence,Monster.com,306.504
641,674781,210293,11-Florence,Monster.com,36.5552
642,671628,210307,11-Florence,Friend/Relative Referral,96.441
643,671648,210355,11-Florence,,181.908
644,671642,210364,10-West Chester,Indeed,950.9715
645,676457,210364,10-West Chester,Indeed,45.54
646,676528,210364,10-West Chester,Indeed,1072.764
647,674780,210364,10-West Chester,Indeed,456.7552
648,671659,210371,11-Florence,Friend/Relative Referral,506.478
649,672491,210410,11-Florence,Walk-In,16.74
650,676464,210410,11-Florence,Walk-In,197.604
651,675469,210410,11-Florence,Walk-In,29.92
652,671321,210411,11-Florence,Walk-In,385.578
653,672179,210485,11-Florence,Friend/Relative Referral,18.7395
654,671319,210516,11-Florence,Friend/Relative Referral,218.3175
655,672184,220737,11-Florence,Friend/Relative Referral,23.0175
656,672175,220772,11-Florence,Friend/Relative Referral,18.693
657,672769,220772,11-Florence,Friend/Relative Referral,127.05
658,672183,220854,11-Florence,,23.0175
659,672489,220934,11-Florence,,18.6
660,676238,222270,03-Independence,Other web site,2153.84
661,669314,207406,05-Elyria,Indeed,3356.76
662,677746,224591,07-Columbus East,Walk-In,570.4062
663,673020,221332,03-Independence,Craigslist,2011.52
664,675171,222335,03-Independence,,610.64
665,672394,184132,08-Columbus West,Other web site,168.74
666,675961,184132,08-Columbus West,Other web site,62.4
667,671324,184132,08-Columbus West,Other web site,76.8
668,672415,184132,08-Columbus West,Other web site,45.6
669,668797,184132,08-Columbus West,Other web site,192.24
670,674380,186460,06-Akron,Walk-In,391.755
671,668152,208146,06-Akron,Indeed,3187.275
672,675587,222470,03-Independence,Indeed,1821.3888
673,678033,186169,08-Columbus West,Friend/Relative Referral,238.3925
674,675968,186169,08-Columbus West,Friend/Relative Referral,496.8381
675,666299,186169,08-Columbus West,Friend/Relative Referral,385.6545
676,666638,186921,07-Columbus East,Walk-In,113.8
677,671753,186921,07-Columbus East,Walk-In,249.508
678,672452,186921,07-Columbus East,Walk-In,660.7272
679,678350,186921,07-Columbus East,Walk-In,127.2
680,670460,184860,14-Louisville,Indeed,1327.6432
681,664349,184860,14-Louisville,Indeed,1450.5117
682,674640,184860,14-Louisville,Indeed,222.8864
683,670461,185395,14-Louisville,Other web site,958.16
684,664822,185395,14-Louisville,Other web site,1115.5716
685,674628,185395,14-Louisville,Other web site,34.9536
686,671963,185616,14-Louisville,Indeed,97.3472
687,672975,185616,14-Louisville,Indeed,31.8768
688,673579,185649,14-Louisville,Zip Recruiter,24.592
689,664852,185649,14-Louisville,Zip Recruiter,135.3647
690,670478,185756,14-Louisville,Indeed,47.2816
691,665308,185756,14-Louisville,Indeed,146.289
692,669364,185756,14-Louisville,Indeed,86.2851
693,670382,185788,14-Louisville,Craigslist,317.2368
694,672823,185788,14-Louisville,Craigslist,252.6944
695,665311,185788,14-Louisville,Craigslist,60.9114
696,672187,185827,14-Louisville,Newspaper Ad,10.8576
697,670462,185960,14-Louisville,Indeed,626.7248
698,665313,185960,14-Louisville,Indeed,985.5813
699,670463,185962,14-Louisville,Zip Recruiter,486.4576
700,665314,185962,14-Louisville,Zip Recruiter,941.0775
701,670464,186143,14-Louisville,Friend/Relative Referral,369.576
702,665667,186143,14-Louisville,Friend/Relative Referral,964.2732
703,670493,186262,14-Louisville,Craigslist,570.1632
704,670203,186262,14-Louisville,Craigslist,27.225
705,674537,186262,14-Louisville,Craigslist,82.401
706,670465,186328,14-Louisville,Other web site,949.8544
707,674051,186328,14-Louisville,Other web site,88.392
708,666033,186328,14-Louisville,Other web site,851.1261
709,674733,186328,14-Louisville,Other web site,319.1859
710,670473,186446,14-Louisville,Friend/Relative Referral,989.7584
711,674045,186446,14-Louisville,Friend/Relative Referral,101.384
712,666547,186446,14-Louisville,Friend/Relative Referral,677.1402
713,674727,186446,14-Louisville,Friend/Relative Referral,297.0066
714,670466,186545,14-Louisville,Indeed,1132.0208
715,666034,186545,14-Louisville,Indeed,916.3209
716,674641,186545,14-Louisville,Indeed,1085.6241
717,670482,186581,14-Louisville,Indeed,1429.3056
718,666467,186581,14-Louisville,Indeed,842.3778
719,674531,186581,14-Louisville,Indeed,167.1615
720,670467,186764,14-Louisville,Friend/Relative Referral,1405.1312
721,666373,186764,14-Louisville,Friend/Relative Referral,462.2805
722,674642,186764,14-Louisville,Friend/Relative Referral,1383.7923
723,670468,186888,14-Louisville,Friend/Relative Referral,463.0256
724,666374,186888,14-Louisville,Friend/Relative Referral,737.7612
725,670483,186930,14-Louisville,Indeed,1023.584
726,668524,186930,14-Louisville,Indeed,350.3313
727,674532,186930,14-Louisville,Indeed,1191.5838
728,670469,187011,14-Louisville,Indeed,1343.6976
729,666375,187011,14-Louisville,Indeed,726.0363
730,674643,187011,14-Louisville,Indeed,1105.5165
731,672545,187036,14-Louisville,Craigslist,86.4432
732,673570,187036,14-Louisville,Craigslist,295.4752
733,670471,187094,14-Louisville,Friend/Relative Referral,652.8016
734,666544,187094,14-Louisville,Friend/Relative Referral,610.2393
735,670472,187107,14-Louisville,Craigslist,1352.1424
736,666546,187107,14-Louisville,Craigslist,729.7026
737,674644,187107,14-Louisville,Craigslist,989.0298
738,671921,207370,14-Louisville,Walk-In,73.544
739,669964,207370,14-Louisville,Walk-In,117.6
740,670474,207424,14-Louisville,Indeed,254.1328
741,667358,207424,14-Louisville,Indeed,473.2794
742,670488,207569,14-Louisville,Craigslist,1186.1232
743,668895,207569,14-Louisville,Craigslist,153.8031
744,674534,207569,14-Louisville,Craigslist,287.5686
745,670489,207570,14-Louisville,Craigslist,1188.2112
746,668897,207570,14-Louisville,Craigslist,153.8757
747,674535,207570,14-Louisville,Craigslist,287.7501
748,670477,207598,14-Louisville,Zip Recruiter,325.9136
749,669363,207598,14-Louisville,Zip Recruiter,81.5661
750,673068,207656,14-Louisville,Indeed,51.8752
751,670425,207656,14-Louisville,Indeed,192.864
752,667439,207656,14-Louisville,Indeed,465.5352
753,669611,207676,14-Louisville,Indeed,11.8784
754,669610,207677,14-Louisville,Walk-In,11.8784
755,674032,207771,14-Louisville,,61.712
756,674713,207771,14-Louisville,,44.3223
757,669618,207783,14-Louisville,Zip Recruiter,23.2
758,670479,207822,14-Louisville,Indeed,1464.0592
759,669365,207822,14-Louisville,Indeed,82.6188
760,674645,207822,14-Louisville,Indeed,1217.5746
761,669604,207826,14-Louisville,Indeed,547.8912
762,674632,207826,14-Louisville,Indeed,1097.4579
763,670497,207828,14-Louisville,Indeed,20.88
764,670207,207828,14-Louisville,Indeed,13.6125
765,671070,207865,14-Louisville,Indeed,941.6416
766,668502,207865,14-Louisville,Indeed,210.357
767,670484,207955,14-Louisville,,852.0896
768,668525,207955,14-Louisville,,304.8111
769,669616,207961,14-Louisville,Indeed,78.2304
770,670476,207994,14-Louisville,Indeed,681.0128
771,669362,207994,14-Louisville,Indeed,82.2558
772,670496,208021,14-Louisville,,19.256
773,670206,208021,14-Louisville,,18.15
774,669617,208067,14-Louisville,Indeed,99.76
775,674050,208067,14-Louisville,Indeed,6.96
776,674732,208067,14-Louisville,Indeed,60.9477
777,670199,208077,14-Louisville,Friend/Relative Referral,847.5888
778,673672,208077,14-Louisville,Friend/Relative Referral,45.472
779,670394,208106,14-Louisville,,309.6272
780,670507,208164,14-Louisville,Craigslist,491.4688
781,670217,208164,14-Louisville,Craigslist,27.225
782,674545,208164,14-Louisville,Craigslist,224.1525
783,670198,208172,14-Louisville,Craigslist,64.6816
784,673065,208172,14-Louisville,Craigslist,107.0912
785,669986,208187,14-Louisville,Craigslist,95.1664
786,671690,208187,14-Louisville,Craigslist,48.5808
787,669985,208188,14-Louisville,Friend/Relative Referral,67.2336
788,670505,208256,14-Louisville,Other web site,552.0208
789,670215,208256,14-Louisville,Other web site,21.78
790,669979,208285,14-Louisville,Other web site,616.7488
791,669417,208285,14-Louisville,Other web site,125.685
792,670499,208286,14-Louisville,Friend/Relative Referral,378.856
793,670209,208286,14-Louisville,Friend/Relative Referral,21.78
794,673063,208303,14-Louisville,Craigslist,32.248
795,670302,208303,14-Louisville,Craigslist,338.5536
796,669978,208320,14-Louisville,Other web site,547.1024
797,670494,208453,14-Louisville,Other web site,454.9056
798,670204,208453,14-Louisville,Other web site,21.78
799,674538,208453,14-Louisville,Other web site,34.6665
800,669613,208502,14-Louisville,Craigslist,717.4832
801,669619,208503,14-Louisville,,38.8832
802,671430,208505,14-Louisville,Indeed,344.752
803,674552,208505,14-Louisville,Indeed,78.408
804,670487,208522,14-Louisville,Indeed,23.7104
805,668893,208522,14-Louisville,Indeed,150.4635
806,670486,208523,14-Louisville,Indeed,25.5664
807,668890,208523,14-Louisville,Indeed,151.3347
808,669614,208554,14-Louisville,Indeed,1357.2464
809,674631,208554,14-Louisville,Indeed,124.7136
810,670502,208568,14-Louisville,Craigslist,45.24
811,670212,208568,14-Louisville,Craigslist,14.4474
812,669615,208591,14-Louisville,Indeed,1412.5088
813,674635,208591,14-Louisville,Indeed,1303.6782
814,670500,208617,14-Louisville,Indeed,128.3888
815,670210,208617,14-Louisville,Indeed,14.52
816,669605,208656,14-Louisville,Indeed,301.832
817,674633,208656,14-Louisville,Indeed,72.688
818,670492,208661,14-Louisville,Indeed,761.0992
819,668917,208661,14-Louisville,Indeed,118.1565
820,674536,208661,14-Louisville,Indeed,728.3232
821,671431,208677,14-Louisville,Craigslist,31.4592
822,670506,208713,14-Louisville,Craigslist,245.8736
823,670216,208713,14-Louisville,Craigslist,13.6125
824,670504,208719,14-Louisville,Friend/Relative Referral,335.704
825,670214,208719,14-Louisville,Friend/Relative Referral,21.2355
826,670503,208720,14-Louisville,Other web site,525.8976
827,670213,208720,14-Louisville,Other web site,21.2355
828,670200,208776,14-Louisville,Craigslist,52.2928
829,671420,208804,14-Louisville,Walk-In,35.5888
830,674063,208836,14-Louisville,Craigslist,22.8752
831,670501,208844,14-Louisville,Craigslist,20.9264
832,670211,208844,14-Louisville,Craigslist,13.6125
833,669980,208862,14-Louisville,,132.1472
834,670397,208886,14-Louisville,Other web site,102.2192
835,669606,208966,14-Louisville,Craigslist,244.6208
836,672602,208968,14-Louisville,Newspaper Ad,183.0016
837,673141,208968,14-Louisville,Newspaper Ad,32.016
838,669981,209009,14-Louisville,Indeed,180.5424
